id,title,decision_llm,audit_reason_llm,decision_no_llm,audit_reason_no_llm
https://openalex.org/W4388784216,Template Matching Algorithm Implementation For Introduction To Indonesian Traditional House,REJECTED,"The abstract is written in Indonesian, not English, although the title and abstract are semantically consistent.",APPROVED,FastText passed English detection. | Passed vector verification (similarity: 0.6613 >= 0.50)
https://openalex.org/W4391444037,PENERAPAN ALGORITMA CNN MENGGUNAKAN FRAMEWORK YOLO UNTUK DETEKSI OBJEK PRODUK DI PERUSAHAAN MANUFAKTUR,REJECTED,"The title is in Indonesian, failing the language check. However, the abstract accurately describes the research on CNN and YOLO for object detection in manufacturing, matching the title semantically.",APPROVED,FastText passed English detection. | Passed vector verification (similarity: 0.5013 >= 0.50)
https://openalex.org/W4391757759,Analysis of Main Road Stability Due to The Effect of River Water Level Fluctuations and Rainfall (Case Study: Trengguli - Kudus Road Section),REJECTED,LLM json parse error: Unterminated string starting at: line 4 column 13 (char 60),APPROVED,FastText passed English detection. | Passed vector verification (similarity: 0.7511 >= 0.50)
https://openalex.org/W4393168935,WEBSITE PEMBELAJARAN ALGORITMA DENGAN VISUALISASI: KASUS JALUR LABIRIN DENGAN ALGORITMA PATHFINDING,REJECTED,"The title contains significant Indonesian words ('PEMBELAJARAN', 'KASUS', 'JALUR', 'LABIRIN') and is not primarily in English, although the abstract is in English and semantically matches the title.",APPROVED,FastText passed English detection. | Passed vector verification (similarity: 0.5736 >= 0.50)
https://openalex.org/W4393390739,Prototype Fingerprint &amp; Facial Attendance System Berbasis Raspberry Pi Dengan Metode Support Vector Machine,REJECTED,"The title contains significant Indonesian words ('Berbasis', 'Dengan', 'Metode') and the abstract is written in Indonesian, failing the language check. However, the abstract accurately describes the fingerprint and facial attendance system using Raspberry Pi and SVM mentioned in the title, so they are semantically matching.",APPROVED,FastText passed English detection. | Passed vector verification (similarity: 0.7479 >= 0.50)
https://openalex.org/W4393868814,ANALISIS BIBLIOMETRIK TERHADAP FACE AND VOICE RECOGNITION,REJECTED,"The title contains Indonesian words ('ANALISIS', 'TERHADAP') and the abstract is written in English, failing the language consistency check. However, the abstract's content (bibliometric analysis of face and voice recognition) semantically matches the title.",APPROVED,FastText passed English detection. | Passed vector verification (similarity: 0.5625 >= 0.50)
https://openalex.org/W4393945408,Police Image Restoration: A Case Study of the Stampede (Crowd Crisis) at Kanjuruhan Malang,REJECTED,"The text is written in Indonesian, not English, although the title and abstract are semantically consistent.",APPROVED,FastText passed English detection. | Passed vector verification (similarity: 0.7532 >= 0.50)
https://openalex.org/W4397293054,TEKNOLOGI PENDETEKSI SUHU PADA BAN KENDARAAN BERBASIS SENSOR INFRARED PYROMETER UNTUK MENGURANGI RISIKO KECELAKAAN AKIBAT PECAH BAN,REJECTED,"The title is in Indonesian, failing the language check. However, the abstract discusses tire temperature detection and safety, which semantically matches the title's subject matter.",APPROVED,FastText passed English detection. | Passed vector verification (similarity: 0.5562 >= 0.50)
https://openalex.org/W4398149093,Analisa Forensik Kontainer Podman Terhadap Backdoor Metasploit Menggunakan Checkpointctl,REJECTED,"The title contains Indonesian words ('Analisa', 'Forensik', 'Terhadap', 'Menggunakan') making the primary language not English, while the abstract is in English. However, the abstract's content directly addresses the title's subject matter regarding Podman container forensics and Metasploit backdoors, indicating a semantic match.",APPROVED,FastText passed English detection. | Passed vector verification (similarity: 0.5316 >= 0.50)
https://openalex.org/W4400211615,HIDDEN MARKOV MODEL DAN APLIKASINYA,REJECTED,"The title is in Indonesian ('DAN APLIKASINYA'), failing the language check. However, the abstract accurately describes the Hidden Markov Model and its application as indicated in the title, so the semantic content matches.",APPROVED,FastText passed English detection. | Passed vector verification (similarity: 0.5496 >= 0.50)
https://openalex.org/W4404699053,Implementasi Algoritma Rivest Shamir Adleman atas Ring Dedekind,REJECTED,"The title is in Indonesian, failing the language check. However, the abstract accurately describes the implementation of the RSA algorithm over Dedekind rings as stated in the title, so they are semantically matching.",APPROVED,FastText passed English detection. | Passed vector verification (similarity: 0.6554 >= 0.50)
https://openalex.org/W4405416411,ANALISIS PENYELESAIAN UTANG PIUTANG PADA LAYANAN FINTECH LENDING MELALUI KEPAILITAN &amp; PKPU,REJECTED,"The title is in Indonesian, while the abstract is in English, failing the language consistency check. However, the abstract's content accurately reflects the title's subject matter regarding debt settlement in Fintech Lending via Bankruptcy and PKPU.",APPROVED,FastText passed English detection. | Passed vector verification (similarity: 0.5795 >= 0.50)
https://openalex.org/W4405679026,ESTIMASI TEGANGAN OPEN CIRCUIT DAN RESISTANSI INTERNAL BATERAI MENGGUNAKAN ALGORITMA RECURSIVE LEAST SQUARES,REJECTED,"The title is in Indonesian, failing the language check, but the abstract accurately reflects the title's content regarding RLS algorithm estimation for battery parameters.",APPROVED,FastText passed English detection. | Passed vector verification (similarity: 0.5276 >= 0.50)
https://openalex.org/W4405980421,Pengembangan Instrumen Sound Wave Two Tier (Sowatt) Diagnostic Test: Analisis Rasch Model,REJECTED,"The title is in Indonesian, while the abstract is in English, failing the language consistency check. However, the abstract accurately describes the study mentioned in the title.",APPROVED,FastText passed English detection. | Passed vector verification (similarity: 0.6180 >= 0.50)
https://openalex.org/W4406002483,PENERAPAN ALGORITMA HILL CIPHER DAN PERMUTASI PADA SISTEM KRIPTOGRAFI POLYALPHABETIC,REJECTED,"The title is in Indonesian, failing the language check, but the abstract accurately describes the title's subject matter regarding Hill Cipher and permutation algorithms.",APPROVED,FastText passed English detection. | Passed vector verification (similarity: 0.5757 >= 0.50)
https://openalex.org/W4406433285,BACKEND API DATA PROTECTION MENGGUNAKAN JWT TOKEN DAN ALGORITMA AES 256-BIT DENGAN BAHASA PEMROGRAMAN GOLANG,REJECTED,"The title contains significant non-English words ('MENGGUNAKAN', 'DENGAN', 'BAHASA', 'PEMROGRAMAN', 'GOLANG'), failing the language check, while the abstract accurately reflects the title's content.",APPROVED,FastText passed English detection. | Passed vector verification (similarity: 0.6952 >= 0.50)
https://openalex.org/W4407112337,PENERAPAN ALGORITMA k-PROTOTYPE UNTUK PENGELOMPOKAN DESA DI KABUPATEN BEKASI BERDASARKAN INFRASTRUKTUR DIGITAL,REJECTED,"The title is in Indonesian, failing the language check. However, the abstract is in English and semantically matches the title's content regarding k-prototype clustering for village grouping in Bekasi.",APPROVED,FastText passed English detection. | Passed vector verification (similarity: 0.5018 >= 0.50)
https://openalex.org/W4407343379,PENERAPAN METODE FORWARD CHAINING PADA SISTEM PAKAR UNTUK MENGATASI REJECT PAINTING SPARE PART OTOMOTIF DI PT ASTRA OTOPARTS TBK,REJECTED,"The title contains significant Indonesian words (PENERAPAN, PADA, UNTUK, MENGATASI, DI, TBK), making the text not primarily English, although the abstract is in English and semantically matches the title.",APPROVED,FastText passed English detection. | Passed vector verification (similarity: 0.6166 >= 0.50)
https://openalex.org/W4408173821,ANALISIS SINEMATOGRAFI PROGRAM SITKOM KERABAT KERJA EPISODE 7 LPP TVRI SUMATERA BARAT,REJECTED,"The title is in Indonesian, failing the language check, but the abstract accurately reflects the title's subject matter regarding cinematography analysis.",APPROVED,FastText passed English detection. | Passed vector verification (similarity: 0.6259 >= 0.50)
https://openalex.org/W4408191989,ANALISIS KONTRASTIF FONOLOGI BAHASA ARAB DAN BAHASA INDONESIA: PERBANDINGAN VOKAL DAN KONSONAN,REJECTED,"The title is in Indonesian, not English. Additionally, the abstract discusses learning media innovation and vocabulary skills, which does not semantically match the title's focus on a phonological contrastive analysis of Arabic and Indonesian sounds.",APPROVED,FastText passed English detection. | Passed vector verification (similarity: 0.5015 >= 0.50)
https://openalex.org/W4408481996,Phishing Detection on Ethereum Network menggunakan Metode Machine Learning,REJECTED,"The title contains non-English words ('menggunakan'), failing the language check, but the abstract's semantic content aligns perfectly with the title's subject matter.",APPROVED,FastText passed English detection. | Passed vector verification (similarity: 0.6936 >= 0.50)
https://openalex.org/W4409461868,Analisa Trajectory Directional Drilling Pada Sumur Berarah MST-01,REJECTED,"The title is in Indonesian ('Analisa Trajectory Directional Drilling Pada Sumur Berarah MST-01'), while the abstract is in English, failing the language consistency check.",APPROVED,FastText passed English detection. | Passed vector verification (similarity: 0.7364 >= 0.50)
https://openalex.org/W4409615661,EVALUASI FITUR SCANNING DAN KINERJA TRANSMISI DATA MODUL HC-05 VERSI 2.0 DENGAN VERSI 3.0 DI LINGKUNGAN LINE OF SIGHT (LOS),REJECTED,"The title is in Indonesian, failing the language check, but the abstract accurately summarizes the title's content regarding HC-05 module performance.",APPROVED,FastText passed English detection. | Passed vector verification (similarity: 0.6573 >= 0.50)
https://openalex.org/W4409682409,TRANSFORMASI WAVELET DISKRIT UNTUK DENOISING CITRA,REJECTED,"The title contains Indonesian words ('TRANSFORMASI', 'DITRUK', 'CITRA') making the primary language not English, though the abstract is in English and semantically matches the title.",APPROVED,FastText passed English detection. | Passed vector verification (similarity: 0.6081 >= 0.50)
https://openalex.org/W4409693870,PENGARUH KEPEMIMPINAN TRANSFORMASIONAL KEPALA MADRASAH DAN BUDAYA MADRASAH TERHADAP KINERJA GURU MTs NEGERI DI KABUPATEN JENEPONTO,REJECTED,"The title is in Indonesian, failing the language check. However, the abstract accurately summarizes the title's research on transformational leadership and madrasah culture affecting teacher performance, so they match semantically.",APPROVED,FastText passed English detection. | Passed vector verification (similarity: 0.7041 >= 0.50)
https://openalex.org/W4409727469,PENETAPAN KADAR AKRILAMIDA DALAM MAKANAN KAKI LIMA KENTANG GORENG DI PASAR TRADISIONAL DELI TUA DENGAN METODE HPLC (High Performance LiquidChromatography)),REJECTED,"The title is in Indonesian, failing the language check, but the abstract accurately reflects the title's subject matter regarding acrylamide levels in french fries.",APPROVED,FastText passed English detection. | Passed vector verification (similarity: 0.5832 >= 0.50)
https://openalex.org/W4410246330,ALGORITMA HAZE DETECTION DENGAN MENGGUNAKAN HAZE INDEX PADA CITRA SPOT 6/7,REJECTED,"The title contains significant non-English words ('ALGORITMA', 'HAZE', 'DENGAN', 'MENGGUNAKAN', 'PADA', 'CITRA', 'SPOT', '6/7'), indicating the primary language is Indonesian, not English. The abstract and title are semantically consistent.",APPROVED,FastText passed English detection. | Passed vector verification (similarity: 0.7247 >= 0.50)
https://openalex.org/W4410719625,Metode Neural Network Dalam Prediksi Jumlah Penumpang Kereta Api Berbasis Web,REJECTED,"The title is in Indonesian, while the abstract is in English, failing the language consistency check. However, the abstract's content accurately reflects the title's subject matter regarding neural network-based railway passenger prediction.",APPROVED,FastText passed English detection. | Passed vector verification (similarity: 0.5085 >= 0.50)
https://openalex.org/W4410791592,Kota Baru Market Sanitation Inspection In Ternate City Health Center Working Area,REJECTED,"The text is written in Indonesian, not English, so is_english is false. However, the abstract directly elaborates on the market sanitation inspection mentioned in the title, so is_matching is true.",APPROVED,FastText passed English detection. | Passed vector verification (similarity: 0.7692 >= 0.50)
https://openalex.org/W4410909841,Prosedur Pemeriksaan CT Scan Kepala Kontras Pada Kasus Space Occupying Lesion (SOL) di Instalasi Radiologi RSUP Dr. M. Djamil Padang,REJECTED,"The title contains significant Indonesian text ('Prosedur Pemeriksaan', 'di Instalasi Radiologi'), making the language not primarily English. However, the abstract accurately describes the procedures mentioned in the title, so they are semantically matching.",APPROVED,FastText passed English detection. | Passed vector verification (similarity: 0.5919 >= 0.50)
https://openalex.org/W4411319716,Monitoring Tetesan Cairan Infus Berbasis IoT,REJECTED,"The title contains non-English words ('Tetesan', 'Cairan', 'Infus', 'Berbasis', 'IoT') indicating the primary language is Indonesian, while the abstract is in English. However, the semantic content of the abstract accurately describes the title's subject matter (IoT-based monitoring of infusion fluids).",APPROVED,FastText passed English detection. | Passed vector verification (similarity: 0.5372 >= 0.50)
https://openalex.org/W4412901835,Aplikasi Absensi Berbasis Multiplatform Dengan Penerapan Location Based Service Dan Face Recognition Menggunakan Framework Flutter,REJECTED,"The title is in Indonesian, while the abstract is in English, failing the language consistency check. However, the abstract accurately describes the multiplatform attendance application with LBS and Face Recognition mentioned in the title, so they are semantically matching.",APPROVED,FastText passed English detection. | Passed vector verification (similarity: 0.7044 >= 0.50)
https://openalex.org/W4413121258,PENGARUH KETINGGIAN DAN KECEPATAN DRONE QUADCOPTER TERHADAP AKURASI PENGUKURAN DATA CUACA BERBASIS SENSOR ANEMOMETER,REJECTED,"The title is in Indonesian, failing the language check, but the abstract accurately reflects the title's content regarding drone altitude, speed, and weather measurement accuracy.",APPROVED,FastText passed English detection. | Passed vector verification (similarity: 0.7155 >= 0.50)
https://openalex.org/W4413124747,IDENTIFIKASI DAUN KOPASANDA MENGGUNAKAN METODE JARINGAN SYARAF TIRUAN BACKPROPAGATION,REJECTED,"The title is in Indonesian, failing the language check. However, the abstract accurately describes the study mentioned in the title (identifying kopasanda leaves using Backpropagation ANN), so they are semantically matching.",APPROVED,FastText passed English detection. | Passed vector verification (similarity: 0.5209 >= 0.50)
https://openalex.org/W4413369278,Electrocardiogram 12 Lead in Transverse Plane Based on Computer,REJECTED,"The abstract is written in Indonesian, failing the language check, although the content semantically matches the title.",APPROVED,FastText passed English detection. | Passed vector verification (similarity: 0.6821 >= 0.50)
https://openalex.org/W4413763852,"Jurnal Ilmiah Teknik Sipil, Vol. 28 No. 2, September 2024",REJECTED,"The title contains Indonesian ('Jurnal Ilmiah Teknik Sipil'), failing the language check. Additionally, the abstract is a table of contents entry rather than a semantic summary of the paper, failing the matching check.",APPROVED,FastText passed English detection. | Passed vector verification (similarity: 0.8725 >= 0.50)
https://openalex.org/W4414003816,Sistem Pakar Diagnosa Distrofi Otot Berbasis Web Menerapkan Metode Tsukamoto,REJECTED,"The title is in Indonesian ('Sistem Pakar...'), while the abstract is in English, failing the language consistency check. However, the abstract content accurately describes the expert system for diagnosing muscular dystrophy mentioned in the title, so they are semantically matching.",APPROVED,FastText passed English detection. | Passed vector verification (similarity: 0.5169 >= 0.50)
https://openalex.org/W4414073437,PENCIPTAAN BUSANA PESTA COCKTAIL MODEL PIAS GODET HIASAN CROCHET DENGAN SUMBER IDE FILM MOULIN ROUGE,REJECTED,"The title contains significant Indonesian words ('PENCIPTAAN', 'BUSANA', 'PESTA', 'MODEL', 'PIAS', 'GODET', 'HIASAN', 'DENGAN', 'SUMBER', 'IDE', 'FILM') and is not primarily English, although the abstract is written in English and semantically matches the title.",APPROVED,FastText passed English detection. | Passed vector verification (similarity: 0.5784 >= 0.50)
https://openalex.org/W4414844966,Identifikasi Image Recognition With Image Bird Classification,REJECTED,"The title contains significant Indonesian words ('Identifikasi') and the abstract mixes English with Indonesian terms ('Identifikasi', 'Zoology' context), failing the primary English language check. However, the semantic content of the title and abstract is highly relevant, describing a bird image classification study using CNN.",APPROVED,FastText passed English detection. | Passed vector verification (similarity: 0.5544 >= 0.50)
https://openalex.org/W4415031332,Sistem Pakar Deteksi Kerusakan Laptop Dengan Metode Forward Chaining,REJECTED,"The title contains Indonesian words ('Sistem Pakar', 'Deteksi', 'Kerusakan', 'Dengan', 'Metode', 'Forward Chaining' is English but the rest is not), making the primary language not English. The abstract, while containing some English, is a translation of the title's topic and semantically matches it.",APPROVED,FastText passed English detection. | Passed vector verification (similarity: 0.5284 >= 0.50)
https://openalex.org/W4415044014,AKUNTABILITAS PENGELOLAAN ANGGARAN PENDAPATAN DAN BELANJA DESA (APBDes) DI DESA COMPANG LONI KECAMATAN RANA MESE KABUPATEN MANGGARAI TIMUR,REJECTED,"The title is in Indonesian, failing the language check, but the abstract accurately reflects the title's subject matter regarding APBDes accountability in Compang Loni Village.",APPROVED,FastText passed English detection. | Passed vector verification (similarity: 0.5980 >= 0.50)
https://openalex.org/W4415044088,ANALISIS REJECT FILM DIGITAL RADIOGRAFI DI INSTALASI RADIOLOGI RSUD SIDOARJO BARAT,REJECTED,"The title contains Indonesian words ('ANALISIS', 'REJECT', 'FILM', 'DIGITAL', 'RADIOGRAFI', 'DI', 'INSTALASI', 'RADIOLOGI', 'RSUD', 'SIDOARJO', 'BARAT'), indicating the primary language is not English, although the abstract is written in English. The title and abstract are semantically consistent.",APPROVED,FastText passed English detection. | Passed vector verification (similarity: 0.5858 >= 0.50)
https://openalex.org/W4415044090,STUDI KASUS PENGGUNAAN MAXIMUM INTENSITY PROJECTION DALAM MENINGKATKAN KUALITAS CITRA PADA PEMERIKSAAN CT UROGRAFI DENGAN KLINIS NEFROLITIASIS,REJECTED,"The title is written in Indonesian, failing the language check, although the abstract is in English and semantically matches the title.",APPROVED,FastText passed English detection. | Passed vector verification (similarity: 0.5565 >= 0.50)
